Iteration Agents Items Duration Price_Rise_Steps Tranfer_Steps
92659 16 9 27532 1 4
92660 19 26 19509 20 9
92661 5 27 33976 3 3
92662 1 35 460 0 0
92663 18 4 1393 0 1
92664 15 2 763 0 0
92665 8 8 2116 4 3
92666 8 11 3994 7 3
92667 20 18 16259 20 9
92668 4 10 488 2 2
92669 4 20 915 2 3
92670 12 1 249 0 0
92671 6 15 1267 6 2
92672 7 30 5216 11 5
92673 2 32 293 0 0
92674 17 17 7710 14 8
92675 16 10 2076 2 4
92676 17 13 4997 4 6
92677 10 13 777 1 2
92678 20 12 3972 5 4
92679 20 6 1472 0 1
92680 4 10 815 2 3
92681 18 21 45975 20 8
92682 1 5 72 0 0
92683 8 24 4587 11 10
92684 4 25 20430 3 3
92685 5 38 6053 8 9
92686 8 7 2571 1 5
92687 19 32 52585 28 14
92688 20 16 8651 11 4
92689 1 13 77 0 0
92690 13 25 14544 32 12
92691 12 19 44946 21 6
92692 9 6 1702 3 1
92693 14 7 775 0 1
92694 19 14 34591 7 6
92695 14 37 37553 28 14
92696 10 33 10549 10 11
92697 17 22 29113 20 12
92698 17 34 28680 14 9
92699 19 2 608 0 1
92700 4 32 2839 6 5
92701 14 39 40454 23 17
92702 11 20 5871 12 6
92703 13 36 10223 21 12
92704 19 39 55065 39 15
92705 4 21 1471 5 3
92706 17 39 48401 20 13
92707 11 35 16163 23 13
92708 12 12 1126 1 4
92709 4 18 971 2 2
92710 1 24 192 0 0
92711 12 36 59107 26 15
92712 19 10 433 0 0
92713 17 2 668 0 0
92714 8 20 2696 9 4
92715 13 34 58700 28 21
92716 14 19 11587 16 14
92717 2 38 215 0 0
92718 4 23 26164 4 4
92719 8 7 1893 3 2
92720 10 17 5561 4 5
92721 1 40 405 0 0
92722 8 20 4989 9 5
92723 3 24 930 4 3
92724 20 3 489 0 0
92725 20 22 61329 12 13
92726 9 15 8665 13 10
92727 10 18 2180 5 5
92728 13 15 2308 3 4
92729 19 31 23639 24 12
92730 20 24 5948 5 6
92731 1 25 264 0 0
92732 2 35 1375 2 2
92733 2 22 1070 2 1
92734 5 40 3902 11 12
92735 2 2 136 0 1
92736 7 16 2149 6 4
92737 8 35 37324 16 8
92738 5 16 3715 6 4
92739 4 22 416 0 0
92740 7 10 4175 7 4
92741 10 23 43952 11 8
92742 7 31 5399 9 4
92743 20 29 25324 26 16
92744 19 27 33793 15 8
92745 3 19 915 3 1
92746 1 9 109 0 0
92747 7 40 7100 15 10
92748 10 25 32550 11 13
92749 19 33 28359 23 14
92750 12 14 10988 16 9
92751 7 23 1274 4 3
92752 10 30 7030 18 7
92753 5 28 8509 8 8
92754 9 26 41477 21 15
92755 1 29 219 0 0
92756 2 1 75 0 0
92757 5 1 710 0 0
92758 4 26 923 2 2
92759 3 40 2057 6 6
92760 16 7 1090 0 1
92761 8 3 292 0 1
92762 3 19 937 3 3
92763 17 23 41260 12 9
92764 3 17 2272 4 4
92765 12 4 1179 0 1
92766 3 8 478 0 0
92767 7 17 2595 9 4
92768 2 26 314 1 0
92769 6 32 2458 7 3
92770 1 39 159 0 0
92771 4 7 355 1 2
92772 7 36 20687 12 9
92773 5 11 2330 4 2
92774 10 18 4649 8 8
92775 8 9 1869 5 5
92776 9 25 29984 10 8
92777 9 10 3132 5 8
92778 7 2 326 0 1
92779 3 10 636 2 3
92780 9 40 40681 19 11
92781 7 19 4086 5 7
92782 6 4 698 0 2
92783 10 26 12693 18 6
92784 19 33 54653 34 14
92785 8 39 9037 16 9
92786 17 18 16674 19 7
92787 11 9 37390 4 5
92788 7 6 660 0 2
92789 11 35 14068 15 14
92790 17 29 56927 26 15
92791 15 23 26110 11 9
92792 19 25 21219 16 11
92793 7 39 5403 13 9
92794 18 11 42668 5 3
92795 2 30 1107 2 1
92796 9 28 4756 6 3
92797 2 13 332 1 0
92798 18 18 34524 17 11
92799 12 4 1159 0 1
92800 19 6 1008 0 1
92801 3 23 1307 2 3
92802 10 18 11835 17 11
92803 4 31 897 2 2
92804 6 25 2645 8 5
92805 12 13 39739 11 9
92806 14 23 8571 18 9
92807 3 27 26194 7 5
92808 18 11 4951 3 3
92809 5 7 417 0 1
92810 19 11 8271 6 5
92811 19 28 48106 33 22
92812 14 12 3117 7 3
92813 13 33 10970 18 6
92814 14 4 389 0 0
92815 8 18 3210 7 5
92816 10 29 46165 18 10
92817 10 36 21606 12 16
92818 16 21 21255 29 13
92819 2 3 95 0 0
92820 16 16 31968 16 12
92821 20 17 14249 12 6
92822 11 17 8423 13 6
92823 14 29 51729 18 9
92824 5 31 2088 7 6
92825 10 10 2845 7 7
92826 5 35 2347 4 3
92827 5 27 3813 8 5
92828 3 27 1325 2 3
92829 3 31 1612 4 2
92830 19 13 25673 4 5
92831 18 39 66010 43 17
92832 7 23 36699 13 8
92833 19 1 255 0 0
92834 8 13 1936 8 2
92835 18 3 248 0 0
92836 9 40 5675 8 7
92837 3 17 1477 3 1
92838 5 17 1655 2 2
92839 12 26 18645 8 11
92840 11 8 3169 4 1
92841 19 20 81935 22 15
92842 2 16 1092 3 3
92843 1 14 317 0 0
92844 13 1 471 0 0
92845 17 14 11103 13 7
92846 13 14 29162 18 11
92847 1 26 238 0 0
92848 10 38 62754 21 18
92849 18 18 29426 16 11
92850 13 28 18814 29 14
92851 13 18 34244 26 12
92852 10 32 42995 19 5
92853 15 38 19371 20 14
92854 12 8 16615 0 3
92855 5 35 5741 9 6
92856 15 4 725 0 0
92857 7 7 1495 0 2
92858 12 13 7534 10 11
92859 4 34 4390 13 8
92860 1 38 209 0 0
92861 9 39 50901 10 5
92862 10 33 19793 27 15
92863 19 11 2843 3 3
92864 2 1 67 0 0
92865 14 24 19636 14 8
92866 9 20 3859 6 4
92867 4 25 3083 5 6
92868 3 6 1381 3 3
92869 4 7 652 2 1
92870 14 16 7292 12 5
92871 16 5 299 0 0
92872 7 28 37321 12 16
92873 3 23 748 2 2
92874 11 34 51934 18 18
92875 16 15 9154 14 3
92876 6 20 1417 5 6
92877 17 3 271 0 0
92878 10 2 162 0 0
92879 4 16 658 3 3
92880 17 26 35799 21 10
92881 11 29 40878 29 10
92882 17 36 63384 25 22
92883 17 17 7054 14 7
92884 4 38 707 2 2
92885 3 12 280 1 1
92886 12 2 192 0 0
92887 10 3 565 0 1
92888 6 33 1863 7 4
92889 3 32 787 2 3
92890 7 26 22072 10 5
92891 18 34 41968 19 10
92892 10 32 8558 12 6
92893 2 26 519 1 0
92894 20 22 47277 38 14
92895 15 34 65976 40 22
92896 16 38 36875 22 16
92897 20 28 27782 17 12
92898 17 8 3582 2 1
92899 12 37 10262 22 13
92900 15 34 30561 17 13
92901 14 40 53686 19 8
92902 12 31 11220 18 22
92903 10 22 34102 23 10
92904 19 33 56678 24 10
92905 15 27 12047 14 7
92906 11 31 42152 18 11
92907 16 9 556 0 0
92908 4 5 450 1 1
92909 1 1 77 0 0
92910 11 15 9888 22 8
92911 9 1 136 0 0
92912 8 5 1215 2 1
92913 18 27 34964 28 16
92914 9 35 6209 6 7
92915 18 6 786 0 0
92916 11 13 5257 6 8
92917 9 22 2555 6 3
92918 6 26 35569 11 5
92919 12 20 14778 26 12
92920 14 33 39884 22 14
92921 2 28 572 1 2
92922 20 14 6072 6 2
92923 2 30 1131 3 2
92924 20 23 45429 33 10
92925 6 11 1176 5 2
92926 13 38 38773 23 8
92927 10 24 5078 14 13
92928 12 36 24837 31 18
92929 9 16 5796 10 5
92930 20 12 9221 6 3
92931 20 30 67101 21 9
92932 9 7 942 1 2
92933 2 10 123 0 0
92934 19 22 43655 35 12
92935 15 16 7537 11 7
92936 12 28 20839 17 15
92937 16 1 597 0 0
92938 2 10 122 0 0
92939 11 7 716 0 2
92940 11 33 62050 26 10
92941 19 38 55465 48 19
92942 4 20 710 2 3
92943 17 3 642 0 0
92944 3 23 595 2 2
92945 1 29 124 0 0
92946 15 5 853 0 2
92947 9 39 21799 16 9
92948 5 16 2527 5 5
92949 3 37 989 1 1
92950 13 28 5275 9 7
92951 20 13 54086 7 5
92952 6 28 6412 12 8
92953 6 4 602 0 1
92954 17 8 3609 2 2
92955 5 11 2453 7 4
92956 2 9 306 1 1
92957 6 33 22090 12 13
92958 19 16 6858 5 8
92959 3 19 1286 7 5
92960 17 16 21375 21 10
92961 16 37 66729 25 19
92962 13 26 13040 17 13
92963 11 6 1155 0 2
92964 19 27 53714 24 16
92965 7 25 3650 12 12
92966 15 36 66256 18 9
92967 4 38 1612 2 2
92968 12 10 3103 8 4
92969 20 33 50360 18 9
92970 9 25 22739 10 11
92971 4 20 4239 8 8
92972 11 31 40801 20 12
92973 9 24 8835 13 6
92974 11 23 38512 16 10
92975 12 15 11197 14 8
92976 11 9 5403 8 6
92977 1 14 226 0 0
92978 12 34 11264 18 11
92979 4 29 1452 4 2
92980 19 32 110761 49 24
92981 6 35 3350 9 7
92982 6 26 1747 5 5
92983 17 38 55510 25 5
92984 10 14 3612 7 5
92985 8 1 227 0 0
92986 16 33 52952 19 10
92987 8 7 1518 4 1
92988 7 12 1855 6 4
92989 3 36 2074 6 6
92990 4 19 1101 3 4
92991 15 14 40118 14 8
92992 2 20 186 0 0
92993 1 35 198 0 0
92994 18 22 56130 25 14
92995 14 9 3071 3 4
92996 6 23 4543 16 12
92997 10 24 11348 10 4
92998 15 36 51061 26 12
92999 20 37 51834 28 18
93000 20 27 22468 16 12
93001 7 27 1868 4 2
93002 14 16 4187 5 6
93003 1 18 146 0 0
93004 18 2 443 0 0
93005 14 26 10874 18 9
93006 9 31 4060 8 8
93007 5 30 46757 6 5
93008 18 20 21897 26 7
93009 6 29 20846 9 14
93010 2 23 336 0 0
93011 19 34 25213 19 8
93012 17 36 106708 54 22
93013 4 3 481 0 1
93014 15 12 6257 7 4
93015 6 13 1829 7 7
93016 5 24 2886 11 9
93017 10 16 2016 5 2
93018 6 40 3293 9 5
93019 9 4 211 0 0
93020 16 6 371 0 0
93021 15 24 36190 24 12
93022 5 11 1420 4 5
93023 19 30 62743 22 13
93024 3 16 10815 6 4
93025 7 24 13146 20 11
93026 20 24 25963 37 12
93027 6 39 39318 9 8
93028 11 30 17421 16 15
93029 8 7 26401 4 4
93030 2 32 1310 2 2
93031 20 15 8021 5 4
93032 6 5 471 2 1
93033 3 33 508 2 0
93034 9 13 2343 7 4
93035 6 23 1317 5 2
93036 6 34 10543 11 11
93037 4 7 103 0 0
93038 19 8 600 0 1
93039 15 36 46735 36 15
93040 12 29 4855 12 5
93041 6 23 2719 9 8
93042 13 1 204 0 0
93043 1 29 121 0 0
93044 7 24 38038 10 13
93045 19 13 6616 7 2
93046 13 3 206 0 0
93047 15 2 239 0 0
93048 18 17 35249 17 5
93049 8 36 9568 15 13
93050 7 36 41163 11 6
93051 7 28 4662 12 7
93052 5 5 170 0 0
93053 2 5 88 0 0
93054 9 9 2002 4 5
93055 15 33 14885 10 15
93056 12 14 6662 11 2
93057 11 1 265 0 0
93058 14 14 7127 15 8
93059 12 20 9094 21 9
93060 3 17 320 1 1
93061 1 1 41 0 0
93062 15 36 38144 26 19
93063 20 17 42457 17 8
93064 8 21 1603 5 4
93065 11 18 20536 12 8
93066 9 14 5808 9 7
93067 9 16 2285 3 4
93068 7 32 7090 16 8
93069 5 33 2290 6 6
93070 10 14 3069 5 3
93071 7 33 5074 4 1
93072 7 27 3484 9 6
93073 19 9 4358 1 3
93074 6 4 576 0 1
93075 16 40 86339 40 16
93076 16 20 21543 22 19
93077 4 2 127 0 0
93078 10 36 16553 29 15
93079 2 32 26940 3 3
93080 11 31 62033 34 12
93081 1 29 302 0 0
93082 9 38 12188 16 18
93083 6 40 2382 7 7
93084 13 26 21525 19 10
93085 16 37 29137 30 16
93086 17 1 691 0 0
93087 18 38 80301 36 13
93088 14 6 1621 0 1
93089 5 8 1670 4 1
93090 17 27 17814 22 15
93091 1 36 135 0 0
93092 11 29 5479 11 5
93093 12 11 1877 5 4
93094 17 2 280 0 0
93095 15 39 53557 33 21
93096 2 37 36986 4 4
93097 19 39 49755 48 19
93098 17 3 302 0 0
93099 15 20 49457 11 13
93100 3 16 665 2 2
93101 14 10 3123 5 1
93102 9 1 254 0 0
93103 5 38 3547 9 8
93104 20 5 426 0 0
93105 1 7 71 0 0
93106 5 5 924 4 2
93107 11 39 37954 13 5
93108 15 2 377 0 0
93109 18 40 46096 46 15
93110 1 11 100 0 0
93111 5 13 1813 6 2
93112 16 19 7658 12 8
93113 20 31 31584 4 6
93114 1 19 188 0 0
93115 2 20 508 0 0
93116 13 22 9851 16 5
93117 20 39 61906 37 25
93118 8 20 1830 5 6
93119 13 39 55207 32 17
93120 11 38 7581 8 5
93121 3 35 2191 3 2
93122 8 18 3782 7 3
93123 9 14 2927 7 7
93124 1 32 307 0 0
93125 3 35 1394 3 3
93126 11 27 77048 29 17
93127 10 13 14027 18 8
93128 20 26 51418 16 11
93129 12 23 12522 19 11
93130 20 5 351 0 0
93131 2 8 226 1 1
93132 16 28 41511 24 13
93133 12 13 1654 2 3
93134 13 35 54654 25 9
93135 9 21 36110 25 18
93136 17 2 566 0 0
93137 4 5 468 1 3
93138 19 37 128342 60 33
93139 1 23 187 0 0
93140 19 25 47446 20 16
93141 7 40 9906 14 12
93142 14 34 52967 14 11
93143 4 17 2655 7 10
93144 7 11 746 3 3
93145 3 19 308 1 1
93146 4 5 230 0 2
93147 11 10 2325 5 4
93148 16 8 1398 0 3
93149 10 35 15946 17 5
93150 14 26 18566 24 9
93151 6 15 1159 6 4
93152 14 11 2895 7 4
93153 7 33 9685 14 11
93154 2 32 1096 1 1
93155 4 13 13854 7 5
93156 2 4 347 1 1
93157 7 2 188 0 0
93158 13 12 10428 13 8
93159 4 3 251 0 1
93160 7 27 2407 6 6
93161 3 28 443 1 1
93162 3 20 546 2 1
93163 5 2 121 0 0
93164 13 7 1831 1 2
93165 7 11 42829 4 2
93166 3 27 2259 3 3
93167 1 7 149 0 0
93168 4 11 602 1 1
93169 14 11 5472 4 5
93170 18 3 269 0 0
93171 13 9 1547 4 1
93172 18 1 408 0 0
93173 13 30 32354 25 9
93174 8 22 5833 11 6
93175 2 21 994 2 1
93176 13 13 6082 8 6
93177 1 23 344 0 0
93178 18 38 82945 31 20
93179 5 8 460 1 3
93180 3 40 461 1 1
93181 9 10 1466 5 2
93182 6 32 1761 5 4
93183 2 35 14830 4 3
93184 20 19 22873 31 14
93185 8 8 8359 6 6
93186 5 31 5237 8 6
93187 3 19 3216 5 7
93188 7 28 6308 10 6
93189 14 13 3793 4 9
93190 13 23 61098 19 9
93191 15 35 41884 22 16
93192 3 25 1587 3 3
93193 14 16 9767 20 9
93194 8 29 4676 11 11
93195 16 21 54989 11 9
93196 3 38 707 1 1
93197 7 30 4591 15 10
93198 2 33 1270 3 2
93199 9 34 48735 16 15
93200 20 15 10421 10 6
93201 12 11 4378 8 6
93202 18 34 39872 23 14
93203 8 30 5593 11 9
93204 9 24 3687 7 5
93205 16 20 50251 14 7
93206 19 2 302 0 0
93207 2 24 1077 3 3
93208 19 28 48143 28 13
93209 11 26 6329 16 7
93210 2 16 753 3 2
93211 19 25 44013 26 12
93212 9 9 1595 2 4
93213 7 1 241 0 0
93214 15 3 407 0 0
93215 17 30 85832 39 24
93216 20 3 607 0 0
93217 10 4 836 0 2
93218 19 37 70222 39 16
93219 16 37 51624 25 13
93220 6 23 8400 15 16
93221 11 5 1967 0 2
93222 19 31 54299 22 9
93223 4 27 3750 5 6
93224 11 16 6121 11 11
93225 4 37 42878 11 9
93226 20 37 57708 38 19
93227 12 1 486 0 0
93228 20 2 542 0 0
93229 15 24 65143 29 19
93230 5 31 2444 4 3
93231 2 40 524 1 2
93232 17 17 36085 29 9
93233 3 10 948 3 2
93234 10 27 3853 9 8
93235 18 4 331 0 0
93236 13 40 56611 16 15
93237 4 7 859 2 3
93238 12 19 5374 11 4
93239 14 11 24130 6 7
93240 12 33 9488 17 9
93241 3 30 1551 6 5
93242 1 23 104 0 0
93243 1 33 123 0 0
93244 10 24 22400 12 7
93245 14 22 11066 11 3
93246 13 10 4420 7 4
93247 1 1 62 0 0
93248 4 19 818 3 2
93249 8 21 4068 8 10
93250 9 5 935 0 2
93251 1 2 68 0 0
93252 5 14 815 2 2
93253 20 35 115476 42 17
93254 6 3 279 0 1
93255 8 20 30449 12 5
93256 9 30 9750 13 7
93257 15 9 3828 3 5
93258 6 18 1007 1 1
93259 2 8 1243 3 3
93260 5 17 39338 9 11
93261 20 30 24565 25 9
93262 18 23 13851 19 7
93263 1 8 316 0 0
93264 18 27 74430 26 15
93265 19 36 29671 35 18
93266 10 13 2277 6 6
93267 18 19 4935 7 10
93268 6 15 1426 6 3
93269 5 15 1423 4 3
93270 18 40 95142 33 11
93271 20 3 554 0 0
93272 7 10 4081 9 9
93273 16 32 31890 25 15
93274 1 11 105 0 0
93275 16 19 4337 4 9
93276 8 6 1404 3 2
93277 12 32 56188 16 16
93278 20 15 10709 6 8
93279 8 23 1496 3 4
93280 4 6 713 3 1
93281 13 36 49195 41 13
93282 5 35 2010 5 2
93283 14 37 53253 22 11
93284 13 16 19768 28 12
93285 14 4 823 0 1
93286 1 34 191 0 0
93287 6 11 453 1 0
93288 5 33 1181 2 2
93289 7 2 368 0 1
93290 19 22 64050 20 11
93291 10 23 4793 9 7
93292 12 24 36295 13 11
93293 1 7 131 0 0
93294 5 17 3649 8 4
93295 16 1 426 0 0
93296 7 16 4295 7 9
93297 19 15 9256 12 5
93298 18 13 6019 9 5
93299 18 25 52113 25 10
93300 13 18 7380 12 9
93301 14 24 48187 26 13
93302 6 2 456 0 0
93303 20 12 4851 3 4
93304 20 30 56452 27 21
93305 11 28 38466 14 7
93306 19 30 35162 23 15
93307 6 1 350 0 0
93308 18 18 15487 19 9
93309 15 29 35187 40 20
93310 11 4 1620 0 1
93311 11 8 3248 4 2
93312 5 22 2158 5 3
93313 18 33 51755 25 9
93314 17 17 11090 8 10
93315 6 19 3176 8 7
93316 8 32 25349 11 6
93317 7 36 7408 12 10
93318 10 36 9682 22 11
93319 13 15 28304 18 11
93320 16 28 67811 17 9
93321 4 22 2800 4 3
93322 5 13 988 2 1
93323 10 10 1436 0 2
93324 1 29 310 0 0
93325 17 24 10815 13 7
93326 15 19 35706 15 8
93327 11 4 324 0 1
93328 7 40 7017 23 11
93329 3 35 599 2 2
93330 20 37 105267 46 20
93331 14 17 16617 8 4
93332 7 1 295 0 0
93333 2 27 633 1 0
93334 13 9 3637 3 2
93335 3 11 833 2 1
93336 17 14 10274 11 8
93337 11 5 247 0 0
93338 16 21 11841 15 8
93339 19 21 69348 25 13
93340 4 9 669 3 3
93341 16 38 37944 17 20
93342 15 20 5355 10 7
93343 1 29 118 0 0
93344 12 21 9503 18 12
93345 16 21 39546 18 12
93346 8 18 3011 7 3
93347 13 9 3186 4 2
93348 14 35 71652 30 19
93349 15 26 12402 16 11
93350 15 22 34358 16 8
93351 5 3 283 0 1
93352 11 34 12349 13 19
93353 7 22 39043 9 7
93354 10 31 13409 16 12
93355 8 5 536 0 0
93356 2 19 844 1 2
93357 13 31 33308 14 14
93358 9 23 5367 9 9
93359 4 27 990 5 4
93360 20 18 5411 6 10
93361 11 30 61507 14 9
93362 3 32 1023 1 0
93363 1 16 195 0 0
93364 6 9 1301 4 0
93365 2 2 133 0 0
93366 20 35 58262 26 15
93367 18 14 7262 7 5
93368 7 15 4619 10 11
93369 7 22 18274 10 9
93370 6 13 5221 9 6
93371 8 7 4104 4 3
93372 17 26 79024 18 13
93373 17 6 956 0 1
93374 17 30 38012 26 12
93375 14 34 12141 14 5
93376 16 39 36400 17 16
93377 4 21 711 2 2
93378 4 27 1440 4 5
93379 7 23 3087 3 4
93380 14 4 492 0 0
93381 9 9 1505 2 3
93382 7 24 798 2 1
93383 9 13 1751 5 3
93384 8 24 48639 13 8
93385 8 34 8478 11 15
93386 9 34 5309 14 11
93387 18 8 30796 0 0
93388 7 8 997 2 4
93389 4 38 2715 6 6
93390 20 28 57306 27 10
93391 5 12 1258 4 3
93392 9 22 4660 11 6
93393 8 3 219 0 0
93394 3 23 520 1 1
93395 10 31 31892 19 15
93396 20 24 45380 28 21
93397 15 3 555 0 0
93398 18 32 80538 27 14
93399 17 6 514 0 0
93400 16 39 56459 52 29
93401 15 6 648 0 1
93402 3 4 155 1 0
93403 17 6 282 0 0
93404 11 32 55159 18 5
93405 18 20 41880 27 10
93406 4 28 1637 4 2
93407 9 34 9310 12 6
93408 19 22 36980 15 14
93409 16 29 40257 23 13
93410 1 30 130 0 0
93411 19 26 45562 40 15
93412 5 20 775 2 4
93413 17 1 274 0 0
93414 15 1 223 0 0
93415 19 33 44315 31 12
93416 11 30 4348 9 5
93417 10 23 10434 25 10
93418 8 15 2626 7 4
93419 4 39 1392 3 2
93420 6 29 17956 7 7
93421 6 26 3340 7 7
93422 13 36 58127 27 17
93423 4 13 2150 9 6
93424 19 30 56553 47 17
93425 1 30 133 0 0
93426 18 24 58440 16 5
93427 3 12 414 2 1
93428 8 16 2570 7 7
93429 17 30 50864 31 17
93430 8 32 1239 3 3
93431 4 38 1890 7 5
93432 13 3 298 0 0
93433 7 33 6076 16 8
93434 11 36 21089 19 9
93435 4 35 2902 8 6
93436 15 9 1598 1 2
93437 5 21 52114 10 6
93438 7 29 11109 14 17
93439 18 5 560 0 0
93440 12 7 2509 3 2
93441 1 9 83 0 0
93442 11 6 418 0 1
93443 1 1 44 0 0
93444 7 12 517 1 2
93445 8 30 5156 6 6
93446 13 19 4823 5 5
93447 12 13 9228 15 9
93448 11 25 25382 14 8
93449 18 29 88983 26 11
93450 5 34 2967 11 5
93451 16 20 12723 19 11
93452 20 2 540 0 0
93453 8 2 328 0 0
93454 3 27 867 1 1
93455 8 26 7277 10 9
93456 6 5 991 2 1
93457 20 19 17971 26 8
93458 3 37 1077 4 2
93459 10 31 62507 22 14
93460 7 18 2277 8 7
93461 4 10 544 2 2
93462 4 8 30989 2 1
93463 2 3 156 0 0
93464 14 39 22602 27 16
93465 16 21 18716 25 12
93466 11 23 14902 19 13
93467 13 27 52797 18 9
93468 10 29 32872 26 16
93469 5 16 1122 3 4
93470 5 34 4684 9 4
93471 10 33 10165 13 6
93472 8 31 9931 14 6
93473 15 3 419 0 0
93474 18 38 110917 43 18
93475 16 24 7329 7 8
93476 5 18 1989 4 3
93477 19 15 23981 14 5
93478 20 9 7007 3 3
93479 11 14 4577 6 2
93480 18 22 71155 22 13
93481 3 2 421 0 1
93482 16 37 32730 26 18
93483 3 20 1383 3 3
93484 2 3 118 0 0
93485 12 33 32774 22 12
93486 5 32 4102 7 6
93487 19 12 8006 4 3
93488 11 9 4146 4 5
93489 10 31 83103 15 18
93490 5 1 296 0 0
93491 15 19 6294 4 6
93492 13 2 562 0 0
93493 14 27 22297 28 14
93494 1 30 135 0 0
93495 16 17 2812 2 6
93496 15 30 16923 15 8
93497 2 40 1927 2 2
93498 18 26 9230 10 4
93499 10 33 44399 17 9
93500 4 27 2910 9 7
93501 14 25 47096 18 7
93502 17 19 12146 19 12
93503 14 3 489 0 1
93504 20 35 82457 41 18
93505 19 3 687 0 0
93506 12 34 42490 23 18
93507 6 10 5586 10 8
93508 10 28 11670 18 11
93509 11 4 180 0 0
93510 3 16 573 2 2
93511 7 16 1554 8 3
93512 13 12 18587 9 8
93513 2 33 489 1 1
93514 20 35 65363 27 17
93515 11 13 4324 9 5
93516 18 38 51072 36 18
93517 13 8 2378 4 1
93518 12 37 52671 32 13
93519 8 24 44882 17 21
93520 2 39 238 0 0
93521 5 34 4126 5 6
93522 12 18 2730 4 2
93523 8 39 19689 17 14
93524 2 35 627 1 0
93525 15 5 453 0 0
93526 15 34 66039 31 12
93527 11 35 13845 21 12
93528 4 5 27014 0 2
93529 11 19 12202 22 12
93530 20 37 68766 27 13
93531 5 8 238 0 0
93532 15 37 50784 34 12
93533 2 20 1299 2 2
93534 9 33 10904 15 12
93535 16 16 29471 11 8
93536 2 9 485 2 1
93537 18 27 38852 12 16
93538 13 29 18697 25 13
93539 16 10 42955 2 2
93540 13 9 3528 4 2
93541 4 17 1491 3 1
93542 5 36 2818 3 5
93543 8 4 351 0 0
93544 16 17 3308 2 5
93545 15 23 6346 9 7
93546 16 5 992 0 0
93547 15 10 6182 6 3
93548 9 37 47091 21 16
93549 11 4 679 0 0
93550 16 7 3010 0 2
93551 17 24 11750 10 13
93552 19 40 44433 21 9
93553 8 18 2795 7 2
93554 15 3 452 0 0
93555 7 19 3911 10 8
93556 2 23 424 1 1
93557 19 11 2338 3 1
93558 5 19 9224 6 5
93559 4 27 1735 7 4
93560 9 7 1026 3 1
93561 18 39 53035 21 15
93562 3 8 312 1 1
93563 6 34 2165 5 8
93564 20 34 68705 50 17
93565 17 2 368 0 0
93566 9 3 267 0 0
93567 14 2 356 0 0
93568 7 10 1638 4 2
93569 1 21 153 0 0
93570 15 6 1079 0 1
93571 1 4 79 0 0
93572 4 1 109 0 0
93573 1 13 103 0 0
93574 2 29 181 0 0
93575 5 40 1619 3 2
93576 18 38 59989 33 20
93577 10 31 37876 15 9
93578 10 22 4983 13 7
93579 8 21 4228 9 12
93580 17 39 72642 33 15
93581 13 9 5135 4 3
93582 7 31 4659 11 7
93583 17 1 263 0 0
93584 19 26 43647 22 9
93585 8 29 6206 12 6
93586 2 11 304 1 0
93587 12 33 67252 25 9
93588 7 27 4550 11 7
93589 8 32 34148 16 16
93590 8 39 10155 16 11
93591 5 2 119 0 0
93592 15 28 17178 24 14
93593 2 8 125 0 0
93594 3 29 35969 2 0
93595 11 6 667 0 1
93596 17 37 56418 39 17
93597 17 9 1735 3 1
93598 13 36 41141 26 18
93599 6 15 1632 4 2
93600 1 17 206 0 0
93601 16 3 405 0 0
93602 7 2 192 0 0
93603 12 20 6662 12 7
93604 2 16 581 1 0
93605 20 30 26838 19 8
93606 11 11 20106 3 2
93607 7 20 8248 14 7
93608 20 18 20809 20 8
93609 10 3 481 0 0
93610 4 24 1106 4 1
93611 20 10 25156 1 2
93612 17 40 68001 33 15
93613 8 38 6581 11 14
93614 15 10 3431 3 3
93615 15 4 320 0 0
93616 6 12 1417 5 7
93617 10 3 208 0 0
93618 4 36 1435 5 4
93619 11 35 27786 19 20
93620 17 16 19851 19 10
93621 3 9 827 3 2
93622 6 18 1247 4 0
93623 9 5 44556 0 2
93624 7 12 1836 3 4
93625 17 8 2540 1 1
93626 18 25 13938 17 11
93627 7 27 24314 13 8
93628 17 21 15385 20 14
93629 2 4 275 1 1
93630 15 37 33981 31 18
93631 6 2 162 0 0
93632 12 33 21889 17 18
93633 11 5 236 0 0
93634 12 1 190 0 0
93635 14 35 45366 16 12
93636 12 8 4647 5 5
93637 5 23 1563 4 2
93638 20 14 7822 7 5
93639 17 5 318 0 0
93640 13 10 3025 5 5
93641 3 23 887 3 3
93642 4 9 776 3 5
93643 1 14 80 0 0
93644 3 5 231 1 1
93645 4 12 309 1 1
93646 13 1 212 0 0
93647 20 9 1378 0 2
93648 18 28 52543 31 19
93649 8 9 39369 6 5
93650 18 4 2130 0 1
93651 10 16 2808 5 6
93652 20 14 6181 7 4
93653 3 34 1029 2 2
93654 19 8 527 0 0
93655 4 20 824 3 3
93656 3 3 147 0 1
93657 4 3 328 1 2
93658 5 34 24195 9 6
93659 19 2 470 0 0
93660 9 37 12578 17 13
93661 7 11 48364 6 3
93662 2 12 248 0 0
93663 3 35 2362 4 2
93664 7 37 3473 7 6
93665 4 16 1354 5 3
93666 11 10 2701 1 4
93667 10 22 41210 18 12
93668 9 36 7478 14 5
93669 5 7 332 1 0
93670 9 30 7894 16 10
93671 18 38 22906 31 19
93672 8 7 707 0 2
93673 8 8 1220 3 3
93674 13 33 8109 15 16
93675 17 15 43527 14 6
93676 14 35 10970 17 7
